county,county_name,exposure_grp_mem_county,exposure_grp_mem_high_county,bias_grp_mem_county,bias_grp_mem_high_county,Epsilon,EpsilonHigh,Rho,RhoHigh
28073,"Lamar, Mississippi",0.91763997,1.0598201,0.089019999,-0.20306,1.179504016,1.127252455,1.180566422,1.582402807
28075,"Lauderdale, Mississippi",0.73348999,0.92372,0.13091999,-0.23097,1.726690244,0.858252499,1.237885281,1.723840863
28077,"Lawrence, Mississippi",0.80539,0.89194,0.035840001,-0.21630999,1.483268975,0.80495641,1.062233289,1.579155097
28079,"Leake, Mississippi",0.66289002,0.79971999,0.061069999,-0.26308,2.017091734,0.666277855,1.097287616,1.775670728
28081,"Lee, Mississippi",0.86400998,0.99135,0.14015999,-0.19355001,1.314788077,0.982848362,1.286986778,1.589484798
28083,"Leflore, Mississippi",0.51208001,0.72193998,0.12103,-0.31194001,2.905639668,0.564871734,1.185084222,2.081371345
28085,"Lincoln, Mississippi",0.76411003,0.88669002,0.093759999,-0.28457999,1.61742409,0.796444868,1.167426637,1.923675512
28087,"Lowndes, Mississippi",0.78797001,1.01316,0.14382,-0.18804,1.538167665,1.02667099,1.277185709,1.56354381
28089,"Madison, Mississippi",0.77882999,1.2630301,0.090120003,-0.15291999,1.567954529,1.713815042,1.162214976,1.402111526
28091,"Marion, Mississippi",0.64438999,0.74708003,0.058559999,-0.28742,2.103710534,0.596271149,1.091770615,1.87614956
28093,"Marshall, Mississippi",0.77696002,0.98582,0.091920003,-0.13767999,1.574135024,0.972036522,1.165529446,1.355139306
28095,"Monroe, Mississippi",0.80260003,0.94606,0.083059996,-0.21837001,1.491901228,0.897641232,1.151300979,1.627552291
28097,"Montgomery, Mississippi",0.66588998,0.80843002,0.085359998,-0.2385,2.003499167,0.678457861,1.139908002,1.70092799
28099,"Neshoba, Mississippi",0.64892,0.78735,0.11526,-0.29414001,2.082044012,0.649280501,1.192846554,1.993634316
28101,"Newton, Mississippi",0.69919002,0.89231998,0.068039998,-0.24700999,1.860452728,0.805575585,1.112249174,1.719389243
28103,"Noxubee, Mississippi",0.58860999,0.71697998,0.0876,-0.20869,2.397835636,0.55882213,1.136051015,1.584299716
28105,"Oktibbeha, Mississippi",0.89589,1.07956,0.17298,-0.21935,1.232416926,1.172873843,1.378876381,1.74806311
28107,"Panola, Mississippi",0.70971,0.85674,0.10752,-0.19323,1.818052444,0.749383342,1.186738311,1.548268866
28109,"Pearl River, Mississippi",0.95156997,0.99322999,0.079499997,-0.17501999,1.10178974,0.98655103,1.164753201,1.475887091
28111,"Perry, Mississippi",0.83231997,0.90254998,0.00771,-0.24247,1.40292204,0.822406455,1.013308279,1.647175958
28113,"Pike, Mississippi",0.51002997,0.70923001,0.098990001,-0.21325999,2.921338191,0.549462736,1.147473566,1.606350293
28115,"Pontotoc, Mississippi",0.86159003,0.95213002,0.10457,-0.23521,1.321289628,0.908633741,1.205166652,1.723870957
28117,"Prentiss, Mississippi",0.75660998,0.85215998,0.074519999,-0.24431001,1.643369838,0.742403092,1.12951749,1.718547317
28119,"Quitman, Mississippi",0.51062,0.73277003,0.064520001,-0.16,2.916807019,0.578245502,1.092615641,1.405751345
28121,"Rankin, Mississippi",0.93353999,1.1676,-0.041209999,-0.15756001,1.142382781,1.402691014,0.925775087,1.355242659
28123,"Scott, Mississippi",0.61967999,0.75656003,0.11259,-0.25082001,2.227472296,0.608441138,1.183833947,1.779081261
28125,"Sharkey, Mississippi",,,,,#DIV/0!,0,#DIV/0!,#DIV/0!
28127,"Simpson, Mississippi",0.74190003,0.85750997,0.046569999,-0.25413999,1.695780994,0.750562322,1.077648355,1.727164706
28129,"Smith, Mississippi",0.83832002,0.91922998,0.04803,-0.19799,1.385723772,0.850532456,1.086862598,1.526467341
28131,"Stone, Mississippi",0.77151,0.83858001,0.029270001,-0.24217001,1.592318959,0.722029944,1.049088827,1.66523639
28133,"Sunflower, Mississippi",0.45537001,0.69771999,0.066849999,-0.19955,3.392032756,0.535768026,1.092758876,1.534069176
28135,"Tallahatchie, Mississippi",0.52722001,0.71644998,0.083329998,-0.17128,2.793482725,0.558178465,1.123446981,1.450365041
28137,"Tate, Mississippi",0.74988002,0.92904001,0.065009996,-0.25727001,1.66709333,0.867483397,1.111237564,1.760606438
28139,"Tippah, Mississippi",0.80673999,0.87641001,0.050330002,-0.23649,1.4791135,0.780008738,1.088827848,1.665299439
28141,"Tishomingo, Mississippi",0.74010003,0.80991,-0.01939,-0.23017,1.702337412,0.680545169,0.969805255,1.58367893
28143,"Tunica, Mississippi",0.49732,0.68440998,0.067910001,-0.17784999,3.021555538,0.520230444,1.096970443,1.463342531
28145,"Union, Mississippi",0.84613001,0.94260001,0.068960004,-0.21976,1.363702949,0.891431832,1.128381385,1.621963242
28147,"Walthall, Mississippi",0.55708998,0.70362997,0.060040001,-0.21513,2.590084316,0.54276939,1.088536442,1.58669791
28149,"Warren, Mississippi",0.74958003,0.88546997,0.13917001,-0.20954999,1.66816073,0.794478342,1.258584426,1.642821829
28151,"Washington, Mississippi",0.46524,0.69125998,0.1215,-0.20498,3.298856504,0.528187394,1.180228736,1.589522509
28153,"Wayne, Mississippi",0.84948999,0.89542001,0.094449997,-0.21036001,1.354353816,0.810642976,1.181313068,1.610594367
28155,"Webster, Mississippi",0.82805002,0.95240003,0.03853,-0.24643999,1.415313027,0.909125675,1.068388675,1.691908947
28157,"Wilkinson, Mississippi",0.41637999,0.69336998,0.01777,-0.18987,3.803304789,0.530655174,1.022848266,1.476646946
28159,"Winston, Mississippi",0.59987998,0.76880002,0.11336,-0.29842001,2.334000245,0.624431475,1.182632156,2.006586847
28161,"Yalobusha, Mississippi",0.74352998,0.87831002,0.080880001,-0.18323,1.689871362,0.783023862,1.140070538,1.495667688
28163,"Yazoo, Mississippi",0.50242001,0.72170001,0.078819998,-0.27595001,2.980733172,0.564577967,1.11426991,1.842481308
29001,"Adair, Missouri",1.0150599,1.18046,0.14161,-0.18771,0.970327071,1.440393391,1.334988154,1.584861415
29003,"Andrew, Missouri",1.15206,1.2580301,-0.0231,-0.17202,0.736020693,1.695527137,0.946745199,1.400027179
29005,"Atchison, Missouri",1.02321,1.16651,0.00747,-0.13688,0.954632969,1.399548885,1.015410111,1.320401764
29007,"Audrain, Missouri",0.89341003,1.0240901,0.09251,-0.22463,1.238613775,1.049369517,1.184242619,1.668470566
29009,"Barry, Missouri",0.79712999,0.93142998,0.00542,-0.27149001,1.509001073,0.871660221,1.00906089,1.751242923
29011,"Barton, Missouri",0.98396999,1.07145,0.078299999,-0.23433,1.032582315,1.153895859,1.167222853,1.699044801
29013,"Bates, Missouri",1.03714,1.1348799,0.01609,-0.18960001,0.928379968,1.311817746,1.033967808,1.479676183
29015,"Benton, Missouri",0.85197002,0.97500998,0.02153,-0.23653001,1.347500444,0.951238511,1.038333042,1.639084
29017,"Bollinger, Missouri",0.91667002,1.05158,0.019479999,-0.16109,1.1818102,1.108770376,1.036677667,1.393862878
29019,"Boone, Missouri",1.09389,1.31162,0.12214,-0.15888999,0.828337401,1.905372033,1.307101351,1.462663788
29021,"Buchanan, Missouri",0.96864998,1.1914099,0.10488,-0.20629001,1.064729305,1.473441117,1.227214128,1.61519638
29023,"Butler, Missouri",0.74163997,0.84375,0.050760001,-0.39324999,1.696726284,0.72972973,1.084990556,2.430112025
29025,"Caldwell, Missouri",1.06373,1.16699,-0.00338,-0.15439001,0.880176361,1.400931561,0.992804183,1.363365353
29027,"Callaway, Missouri",1.0409,1.15634,0.09685,-0.15533,0.921414161,1.370623237,1.223617529,1.42644694
29029,"Camden, Missouri",0.93245,1.09251,0.049570002,-0.21600001,1.144887125,1.203881035,1.097710351,1.593929338
29031,"Cape Girardeau, Missouri",1.0427901,1.20638,0.088689998,-0.19726001,0.917931519,1.52009778,1.203343981,1.569912794
29033,"Carroll, Missouri",0.85828,1.02773,0.00286,-0.19403,1.330241879,1.057041768,1.005024354,1.483276064
29035,"Carter, Missouri",0.93102998,0.97284001,0.048549999,-0.22473,1.148158537,0.94711634,1.095470176,1.624709008
29037,"Cass, Missouri",1.11734,1.26274,0.04008,-0.15273,0.789965454,1.712747199,1.094608296,1.384127834
29039,"Cedar, Missouri",0.80343997,0.92268997,-0.0068,-0.24358,1.48929612,0.8564758,0.988710851,1.638078836
29041,"Chariton, Missouri",1.09693,1.1997,-0.027179999,-0.16306999,0.8232704,1.499062851,0.941398132,1.373997554
29043,"Christian, Missouri",1.0419,1.1770101,-0.00585,-0.20468,0.919570016,1.430163481,0.987859354,1.509993143
29045,"Clark, Missouri",0.93686002,1.03365,0.08134,-0.18192001,1.134790638,1.069643504,1.166566978,1.500320934
29047,"Clay, Missouri",1.12064,1.32944,0.038169999,-0.14560001,0.78469446,1.982581723,1.090258294,1.361769505
29049,"Clinton, Missouri",1.08927,1.2133,0.047770001,-0.14955001,0.836092062,1.542265158,1.110167563,1.378399587
29051,"Cole, Missouri",0.99719,1.15325,0.068700001,-0.20716999,1.005635837,1.361972247,1.147122291,1.583483837
29053,"Cooper, Missouri",0.98225999,1.13033,0.064049996,-0.20867001,1.036120803,1.299722883,1.134480589,1.583546186
29055,"Crawford, Missouri",0.77372003,0.89375001,0.059450001,-0.24616,1.584914339,0.807909621,1.103088528,1.710668565
29057,"Dade, Missouri",0.87519002,1.01675,0.00507,-0.19433001,1.285218015,1.034070684,1.009060794,1.485652859
29059,"Dallas, Missouri",0.87388003,0.99435002,0.04555,-0.23209,1.288643671,0.988763526,1.084757968,1.646654057
29061,"Daviess, Missouri",1.0412199,1.1594599,-0.00128,-0.15661,0.920823834,1.379422469,0.997333354,1.370703426
29063,"DeKalb, Missouri",1.08534,1.2227499,-0.028510001,-0.14557999,0.842740524,1.573174323,0.939387943,1.327064081
29065,"Dent, Missouri",0.72710001,0.85018998,0.045060001,-0.29124999,1.750653242,0.739417787,1.0741397,1.879119797
29067,"Douglas, Missouri",,,,,#DIV/0!,0,#DIV/0!,#DIV/0!
29069,"Dunklin, Missouri",0.71206999,0.84100997,0.041239999,-0.37469,1.808712666,0.725640384,1.066795387,2.290072001
29071,"Franklin, Missouri",1.04368,1.1909699,0.071769997,-0.18921,0.916296183,1.472095908,1.161701513,1.524248205
29073,"Gasconade, Missouri",1.03724,1.11992,0.045200001,-0.21989,0.928194053,1.27252068,1.098341764,1.608323154
29075,"Gentry, Missouri",0.99576998,1.16503,0.01412,-0.18001001,1.008495978,1.395295639,1.028523804,1.448121938
29077,"Greene, Missouri",0.97636002,1.17302,0.06143,-0.18726,1.048424719,1.418438173,1.127878226,1.505159417
29079,"Grundy, Missouri",1.0168,1.12326,0.068980001,-0.20653,0.966955153,1.281178,1.150713554,1.582660029
29081,"Harrison, Missouri",0.96643001,1.09707,-0.00286,-0.17527001,1.06947216,1.21501113,0.994481567,1.423366825
29083,"Henry, Missouri",0.92866999,1.0351501,0.05562,-0.23668,1.153617562,1.072861281,1.10994891,1.677315261
29085,"Hickory, Missouri",0.92756999,1.04565,-0.0089,-0.19330999,1.156171525,1.095667208,0.983548598,1.473458272
29087,"Holt, Missouri",1.03926,1.18567,-0.00735,-0.13395,0.924446241,1.456006779,0.984810934,1.30626673
29089,"Howard, Missouri",1.01552,1.15654,0.013,-0.17235,0.969434378,1.371185356,1.026757732,1.4244173
29091,"Howell, Missouri",0.74054998,0.83656001,0.02021,-0.30836999,1.700695502,0.719040103,1.032755359,1.919756208
29093,"Iron, Missouri",0.80961001,0.90632999,0.0105,-0.2489,1.470325188,0.828705169,1.017828476,1.67264328
29095,"Jackson, Missouri",0.94755,1.32631,0.041779999,-0.14616001,1.110706559,1.968724488,1.082857479,1.361672551
29097,"Jasper, Missouri",0.90047002,1.06777,0.10757,-0.2438,1.221062285,1.145393304,1.219250164,1.769911983
29099,"Jefferson, Missouri",1.09927,1.2454799,0.055879999,-0.1587,0.819389231,1.650691479,1.131420937,1.412284946
29101,"Johnson, Missouri",1.10171,1.21461,0.045019999,-0.13178,0.815359759,1.546505558,1.104960196,1.324666946
29103,"Knox, Missouri",1.03772,1.15207,0.01746,-0.17713,0.927302162,1.358685269,1.036933676,1.441981764
29105,"Laclede, Missouri",0.83367002,0.92692,0.090510003,-0.28461999,1.399030734,0.863793939,1.17065036,1.926517211
29107,"Lafayette, Missouri",1.0577,1.18195,0.048799999,-0.16876,0.890895339,1.444838335,1.108890195,1.437830246
29109,"Lawrence, Missouri",0.91952997,1.03926,0.038869999,-0.23176,1.175024268,1.081728667,1.074859973,1.64039907
29111,"Lewis, Missouri",1.0473,1.16361,0.03743,-0.15106,0.909672491,1.391228972,1.081632169,1.375864339
29113,"Lincoln, Missouri",1.10745,1.21965,0.07384,-0.15713,0.805950607,1.562952521,1.178650036,1.420142143
29115,"Linn, Missouri",0.93669999,1.06264,-0.00813,-0.20262,1.135155355,1.133651959,0.984831306,1.50242335
29117,"Livingston, Missouri",0.95784998,1.0752,0.063550003,-0.24234,1.088009648,1.162629758,1.130235906,1.710979677
29119,"McDonald, Missouri",0.80479997,0.92607999,0.1128,-0.25323999,1.485089556,0.862336097,1.212753624,1.808734353
29121,"Macon, Missouri",0.91611999,1.03558,0.01584,-0.20219,1.183120139,1.07378528,1.029698756,1.518290088
29123,"Madison, Missouri",0.80053997,0.87327999,0.02186,-0.29021001,1.498313732,0.775063887,1.037264333,1.845858683
29125,"Maries, Missouri",0.90346998,1.04214,-0.00326,-0.21004,1.213687277,1.087987806,0.994073292,1.529363737
29127,"Marion, Missouri",0.86523002,1.0062,0.097730003,-0.25288001,1.31152405,1.01247736,1.190903352,1.792788355
29129,"Mercer, Missouri",1.04985,1.1554,-0.00873,-0.15301,0.905034052,1.367984845,0.981782989,1.356837709
29131,"Miller, Missouri",0.87281001,0.98851001,0.061659999,-0.21492,1.29144943,0.97728106,1.116593987,1.598533473
29133,"Mississippi, Missouri",0.64771998,0.81908,0.092780001,-0.32444999,2.087754063,0.693594824,1.151253392,2.114127772
29135,"Moniteau, Missouri",1.03035,1.13112,0.063519999,-0.20252,0.94108798,1.301813829,1.139902981,1.563446568
29137,"Monroe, Missouri",0.88125998,1.00924,0.01296,-0.18023001,1.269477845,1.018652348,1.023473134,1.447177133
29139,"Montgomery, Missouri",0.97986001,1.1072299,0.05102,-0.21091001,1.041107893,1.240218394,1.105403157,1.579050861
29141,"Morgan, Missouri",0.78719997,0.95030999,0.047499999,-0.20947,1.540650503,0.905324411,1.082237408,1.564029699
29143,"New Madrid, Missouri",0.76071,0.89779001,0.048920002,-0.31783,1.629122793,0.814536266,1.083009246,2.009539158
29145,"Newton, Missouri",0.90379,1.0133801,0.079219997,-0.25619999,1.21290344,1.02712311,1.156969465,1.78542891
29147,"Nodaway, Missouri",1.15356,1.30678,0.04098,-0.12299,0.733763307,1.885086985,1.100966687,1.298866819
29149,"Oregon, Missouri",0.73347002,0.84478998,-0.0075,-0.22859,1.726764483,0.731286922,0.988244781,1.587126421
29151,"Osage, Missouri",1.17046,1.26467,0.01216,-0.13063,0.708729901,1.71986727,1.029678342,1.306341987
29153,"Ozark, Missouri",0.73987001,0.87867999,0.00471,-0.21699999,1.703177549,0.783612155,1.007510795,1.557520418
29155,"Pemiscot, Missouri",0.67782003,0.82681,0.054359999,-0.40434,1.950635731,0.704753706,1.086954693,2.50550963
29157,"Perry, Missouri",1.00904,1.11178,0.069729999,-0.21355,0.982081979,1.2516944,1.151281044,1.609175579
29159,"Pettis, Missouri",0.78500003,0.93822002,0.1173,-0.2714,1.547770603,0.883629413,1.218745241,1.899788072
29161,"Phelps, Missouri",0.89907998,1.0361201,0.071079999,-0.2341,1.224496201,1.074947304,1.13900913,1.682807119
29163,"Pike, Missouri",0.97178,1.08367,0.053550001,-0.19058,1.058078989,1.182619799,1.110053981,1.510033829
29165,"Platte, Missouri",1.16619,1.36079,0.00283,-0.15613,0.714986409,2.128862189,1.006807382,1.371761003
29167,"Polk, Missouri",0.92237002,1.0592099,0.037450001,-0.23786999,1.168327197,1.125872711,1.07220859,1.661673606
29169,"Pulaski, Missouri",0.98108,1.11227,0.050269999,-0.14506,1.038569739,1.252937267,1.103895952,1.363379527
29171,"Putnam, Missouri",0.82642001,0.98341,-0.00219,-0.2194,1.420076929,0.967361473,0.996275986,1.560498331
29173,"Ralls, Missouri",1.01162,1.09969,-0.00226,-0.20317,0.977026947,1.221457054,0.995437172,1.508191035
29175,"Randolph, Missouri",0.86250001,0.99787998,0.07395,-0.22875001,1.318840553,0.99576893,1.140404923,1.662422149
29177,"Ray, Missouri",1.00892,1.11745,0.033629999,-0.18340001,0.982317726,1.266160557,1.070227094,1.472402714
29179,"Reynolds, Missouri",0.80836999,0.90538001,0.00517,-0.26357001,1.474114607,0.827118103,1.008722284,1.721177707
29181,"Ripley, Missouri",0.79338998,0.85846001,0.04566,-0.31939,1.520828408,0.752019217,1.079304138,2.013471925
29183,"St. Charles, Missouri",1.21974,1.3818099,0.025699999,-0.14126,0.639693705,2.235250775,1.067613132,1.343941151
29185,"St. Clair, Missouri",0.94585001,1.04196,0.0082,-0.18790001,1.114500163,1.087595507,1.015686185,1.468079167
29186,"Ste Genevieve, Missouri",1.09174,1.18882,0.086929999,-0.17633,0.831938007,1.465544022,1.209645434,1.495265265
29187,"St. Francois, Missouri",0.86903,0.96986002,0.047400001,-0.27943,1.301416522,0.94148372,1.087992708,1.838308515
29189,"St. Louis County, Missouri",0.88172001,1.40104,0.04879,-0.10615,1.268293764,2.339121143,1.091734744,1.251141884
29195,"Saline, Missouri",0.79826999,0.96388,0.089709997,-0.26813,1.505417998,0.930278346,1.164015223,1.843499993
29197,"Schuyler, Missouri",0.93896002,1.03785,0.01977,-0.15627,1.130016143,1.078677961,1.03801692,1.380144485
29199,"Scotland, Missouri",0.92584997,1.05884,-0.024119999,-0.20029999,1.160177205,1.125037188,0.95614779,1.484631202
29201,"Scott, Missouri",0.78596997,0.96662998,0.034480002,-0.27638999,1.544626482,0.935415157,1.058831047,1.804468136
29203,"Shannon, Missouri",0.74576998,0.85852998,-0.00307,-0.27520999,1.681792045,0.752126613,0.995119549,1.756165483
29205,"Shelby, Missouri",0.97597998,1.09706,0.00554,-0.18268999,1.049222362,1.214986599,1.010880378,1.450579762
29207,"Stoddard, Missouri",0.86769003,0.97882003,0.00347,-0.29629001,1.30497059,0.958518634,1.006150406,1.846862448
29209,"Stone, Missouri",0.89775002,1.04186,-0.00455,-0.22356001,1.227791652,1.087377627,0.991781553,1.572138877
29211,"Sullivan, Missouri",0.97808999,1.11472,0.038279999,-0.14497,1.044801624,1.259172239,1.077900566,1.357022784
29213,"Taney, Missouri",0.86611998,1.0226001,0.06594,-0.22733,1.309148901,1.04624535,1.124519412,1.648832621
29215,"Texas, Missouri",0.69240999,0.82020998,0.023429999,-0.21611001,1.88846208,0.695216917,1.036696724,1.567233949
29217,"Vernon, Missouri",0.92818999,1.02018,0.095559999,-0.22781999,1.154731274,1.041191239,1.197155348,1.688272558
29219,"Warren, Missouri",1.08743,1.21703,0.082769997,-0.14184,0.839198845,1.554376285,1.197769126,1.375531151
29221,"Washington, Missouri",0.81020999,0.92451,0.070419997,-0.23906,1.468495853,0.859617477,1.127341191,1.696185772
29223,"Wayne, Missouri",0.73909003,0.82977998,0.02462,-0.29462001,1.706030279,0.709080315,1.04003687,1.866564684
29225,"Webster, Missouri",0.92342001,1.0563,-0.00343,-0.22366001,1.165861665,1.11931758,0.993649751,1.573312537
29227,"Worth, Missouri",1.04144,1.15333,-0.00097,-0.14274,0.920417883,1.362195424,0.997978092,1.332565863
29229,"Wright, Missouri",0.69047999,0.82211,-0.01536,-0.26196,1.896535785,0.697951422,0.976895902,1.695972282
29510,"St. Louis City, Missouri",0.90307999,1.4188,0.15979999,-0.12672,1.214643246,2.441156228,1.346776055,1.358579959
30001,"Beaverhead, Montana",0.96385002,1.1027,0.0054,-0.16899,1.075011629,1.228908949,1.010479793,1.409714174
30003,"Big Horn, Montana",0.49046001,0.75791001,0.14629,-0.21997,3.077804427,0.610189291,1.227033343,1.670986969
30005,"Blaine, Montana",0.42728999,0.83713001,0.02121,-0.21171001,3.680661955,0.719882719,1.027557035,1.548598491
30007,"Broadwater, Montana",0.95134002,1.1292599,0.05232,-0.14796001,1.102297767,1.296896629,1.105293442,1.372401491
30009,"Carbon, Montana",1.0990601,1.23851,0.0093,-0.13445,0.8197367,1.626429763,1.020838908,1.314925941
30011,"Carter, Montana",,,,,#DIV/0!,0,#DIV/0!,#DIV/0!
30013,"Cascade, Montana",0.93067002,1.09425,0.12630001,-0.17647,1.148989392,1.208114822,1.270370502,1.516425796
30015,"Chouteau, Montana",0.91627002,1.06133,-0.029589999,-0.17275,1.182762675,1.130674252,0.946961706,1.402119396
30017,"Custer, Montana",1.09413,1.14973,0.037939999,-0.15563001,0.827936351,1.352194009,1.087068142,1.390951833
30019,"Daniels, Montana",1.07139,1.15045,-0.062320001,-0.14144,0.866733869,1.354187511,0.873651895,1.302373401
30021,"Dawson, Montana",1.08479,1.1669101,0.030309999,-0.16852,0.843674813,1.400701293,1.068306533,1.425078295
30023,"Deer Lodge, Montana",0.74270999,0.96508998,0.02031,-0.22781,1.692841118,0.932535159,1.032977352,1.605657435
30025,"Fallon, Montana",1.13664,1.21608,0.00087,-0.13474999,0.759572072,1.551280743,1.002017137,1.311882761
30027,"Fergus, Montana",0.92202002,1.08839,0.075329997,-0.15026,1.169150297,1.193920646,1.151147331,1.390834606
30029,"Flathead, Montana",0.92044002,1.13556,0.079340003,-0.18579,1.172873796,1.313636574,1.15965266,1.511430531
30031,"Gallatin, Montana",1.19912,1.3575701,0.0022,-0.14817999,0.667889786,2.113180131,1.00550607,1.349206146
30033,"Garfield, Montana",,,,,#DIV/0!,0,#DIV/0!,#DIV/0!
30035,"Glacier, Montana",0.41464001,0.70894998,0.038869999,-0.25724,3.8234612,0.549126656,1.0510193,1.723106251
30039,"Granite, Montana",0.98888999,1.16089,-0.00751,-0.14409,1.022469658,1.383477732,0.985255768,1.333384619
30041,"Hill, Montana",0.67629999,0.92641997,0.089259997,-0.23352,1.957267529,0.862925859,1.148082207,1.685367215
30043,"Jefferson, Montana",1.05632,1.1855201,0.030339999,-0.14407,0.893365647,1.455554766,1.066313405,1.351727473
30045,"Judith Basin, Montana",,,,,#DIV/0!,0,#DIV/0!,#DIV/0!
30047,"Lake, Montana",0.67903,0.94835001,0.068340003,-0.18951,1.945377966,0.901773422,1.111059212,1.506770908
30049,"Lewis and Clark, Montana",1.03918,1.18933,0.11413,-0.16362,0.924594392,1.467095119,1.268174688,1.468287891
30051,"Liberty, Montana",,,,,#DIV/0!,0,#DIV/0!,#DIV/0!
30053,"Lincoln, Montana",0.78077,0.93304998,0.053739998,-0.17995,1.561573831,0.87450205,1.093160437,1.46890438
30055,"McCone, Montana",1.0428801,1.1508,-0.042959999,-0.10334,0.917766002,1.355157796,0.913928324,1.218413492
30057,"Madison, Montana",1.0430599,1.25699,-0.052069999,-0.11516,0.917435422,1.691753812,0.89656008,1.243554321
30059,"Meagher, Montana",0.87162,1.0695,-0.02204,-0.14365,1.294577912,1.149382053,0.961777568,1.326985443
30061,"Mineral, Montana",0.85061002,1.04369,0.028999999,-0.14033,1.351253751,1.091372045,1.051968639,1.337823144
30063,"Missoula, Montana",1.04245,1.24235,0.047260001,-0.15566,0.918557245,1.639741305,1.103606705,1.395366392
30065,"Musselshell, Montana",0.90600997,1.0292799,-0.00841,-0.18162,1.207481227,1.060326143,0.984753313,1.438983487
30067,"Park, Montana",1.0374,1.23584,0.044259999,-0.16044,0.927896665,1.617252931,1.096217878,1.408091118
30071,"Phillips, Montana",0.97254002,1.06283,-0.045060001,-0.18759,1.056470643,1.134084531,0.91607042,1.43402012
30073,"Pondera, Montana",0.83399999,1.0589,-0.037489999,-0.1908,1.398081564,1.12517267,0.938018376,1.450380212
30075,"Powder River, Montana",,,,,#DIV/0!,0,#DIV/0!,#DIV/0!
30077,"Powell, Montana",0.82213998,0.97916001,0.044289999,-0.14849,1.432675759,0.959170898,1.078689331,1.367534217
30079,"Prairie, Montana",,,,,#DIV/0!,0,#DIV/0!,#DIV/0!
30081,"Ravalli, Montana",0.92313999,1.12475,0.030309999,-0.15555,1.166518645,1.285061411,1.058052877,1.383196683
30083,"Richland, Montana",1.16693,1.27455,0.063600004,-0.12032,0.713898863,1.756909504,1.163058799,1.302605636
30085,"Roosevelt, Montana",0.60158998,0.86905998,0.13602,-0.27566999,2.324523457,0.768440381,1.225161716,1.926238339
30087,"Rosebud, Montana",0.72913998,1.04233,0.027349999,-0.15546,1.742957532,1.088402059,1.04425201,1.379389247
30089,"Sanders, Montana",0.80882001,0.98101002,0.03548,-0.20900001,1.472738032,0.962727838,1.061762516,1.553801601
30091,"Sheridan, Montana",1.0889601,1.21947,-0.00548,-0.1367,0.836614583,1.562361472,0.988035358,1.314201941
30093,"Silver Bow, Montana",0.83397001,0.97978002,0.13573,-0.22950999,1.398167771,0.960361529,1.269368424,1.73496089
30095,"Stillwater, Montana",1.1772799,1.2542599,0.00789,-0.10909,0.698831348,1.681899498,1.019332814,1.247849654
30097,"Sweet Grass, Montana",1.10963,1.20863,0.015969999,-0.1213,0.802402603,1.527262848,1.03645491,1.282543968
30099,"Teton, Montana",0.97008002,1.10532,-0.031440001,-0.16068,1.061685592,1.235436134,0.940807717,1.367386415
30101,"Toole, Montana",0.82924002,1.02754,0.023569999,-0.18446,1.411846934,1.056639862,1.041236384,1.466036433
30105,"Valley, Montana",1.19396,1.2954,0.033440001,-0.13499001,0.675097993,1.838489923,1.085844182,1.329928412
30107,"Wheatland, Montana",,,,,#DIV/0!,0,#DIV/0!,#DIV/0!
30111,"Yellowstone, Montana",1.02679,1.187,0.11075,-0.16876,0.947817957,1.4600246,1.255943022,1.483109405
31001,"Adams, Nebraska",1.01109,1.17872,0.12114,-0.20751999,0.978063278,1.435223066,1.278766831,1.643711071
31003,"Antelope, Nebraska",1.1321,1.27517,-0.02012,-0.11958,0.76662839,1.75926769,0.954549672,1.263841219
31011,"Boone, Nebraska",1.2241499,1.34948,-0.01081,-0.12585001,0.633786843,2.074463506,0.972431805,1.28284533
31013,"Box Butte, Nebraska",0.98264998,1.10356,0.07976,-0.16314,1.035312716,1.231047254,1.170389817,1.437639056
31015,"Boyd, Nebraska",1.17416,1.30925,0.032669999,-0.10462,0.70334537,1.895403547,1.08179157,1.24559246
31017,"Brown, Nebraska",0.95186001,1.13222,0.00731,-0.17677,1.101149307,1.304731614,1.014051233,1.433780689
31019,"Buffalo, Nebraska",1.1645499,1.31179,0.072209999,-0.16243,0.717401719,1.906089711,1.186318994,1.439887358
31021,"Burt, Nebraska",1.1021301,1.28039,0.01193,-0.14138,0.814667796,1.779283223,1.026894862,1.335232211
31023,"Butler, Nebraska",1.1930701,1.31723,0.02664,-0.14349,0.676347433,1.929244109,1.067835169,1.350403828
31025,"Cass, Nebraska",1.19414,1.32046,0.00568,-0.10945,0.674845496,1.943167437,1.014177268,1.247977642
31027,"Cedar, Nebraska",1.2562799,1.36672,-0.02368,-0.10615,0.59200191,2.158160687,0.937793186,1.228436897
31029,"Chase, Nebraska",1.17803,1.3056099,0.050500002,-0.11806,0.697749633,1.880225395,1.12941078,1.29007653
31031,"Cherry, Nebraska",0.94106001,1.12883,0.00738,-0.1209,1.125262979,1.295763169,1.014042097,1.27752114
31033,"Cheyenne, Nebraska",1.14333,1.26202,0.04724,-0.15387,0.749276237,1.710100545,1.115755813,1.3930267
31035,"Clay, Nebraska",1.15996,1.30679,0.030680001,-0.12525,0.724197386,1.885128605,1.075356067,1.300398529
31037,"Colfax, Nebraska",0.87717003,1.22386,0.20496,-0.14522,1.28005966,1.576854691,1.459193924,1.453148101
