county,county_name,exposure_grp_mem_county,exposure_grp_mem_high_county,bias_grp_mem_county,bias_grp_mem_high_county
21211,"Shelby, Kentucky",1.08574,1.20068,0.11694,-0.16731
21213,"Simpson, Kentucky",0.90530002,1.00885,0.01164,-0.21720999
21215,"Spencer, Kentucky",1.29787,1.33149,0.065970004,-0.11814
21217,"Taylor, Kentucky",0.87966001,0.95911998,0.053100001,-0.25279
21219,"Todd, Kentucky",0.95112997,1.03093,0.059440002,-0.19809
21221,"Trigg, Kentucky",1.0657099,1.10402,0.056359999,-0.14508
21223,"Trimble, Kentucky",1.09033,1.13818,0.070770003,-0.1179
21225,"Union, Kentucky",0.94940001,1.02378,0.064949997,-0.16203
21227,"Warren, Kentucky",1.0362,1.18995,0.093479998,-0.1726
21229,"Washington, Kentucky",1.0733,1.14237,0.080169998,-0.15289
21231,"Wayne, Kentucky",0.67079997,0.73083001,0.023940001,-0.26377001
21233,"Webster, Kentucky",0.97838002,1.0518,0.063809998,-0.13365
21235,"Whitley, Kentucky",0.82801002,0.90772003,0.04637,-0.21661
21237,"Wolfe, Kentucky",0.51375002,0.77043998,0.0112,-0.1671
21239,"Woodford, Kentucky",1.12956,1.26342,0.095150001,-0.16677999
22001,"Acadia, Louisiana",0.85418999,0.99317998,0.10619,-0.20100001
22003,"Allen, Louisiana",0.80347002,0.89036,-0.00499,-0.23203
22005,"Ascension, Louisiana",1.00661,1.2300299,0.057190001,-0.15327001
22007,"Assumption, Louisiana",0.87922001,0.98978001,0.074759997,-0.21828
22009,"Avoyelles, Louisiana",0.70616001,0.84407002,0.06837,-0.28724
22011,"Beauregard, Louisiana",0.95898002,1.03669,0.061659999,-0.17861
22013,"Bienville, Louisiana",0.58544999,0.85661,0.11133,-0.20773999
22015,"Bossier, Louisiana",0.88249999,1.07663,0.12465,-0.22142
22017,"Caddo, Louisiana",0.64735001,1.01169,0.12614,-0.23108999
22019,"Calcasieu, Louisiana",0.87221998,1.04378,0.071740001,-0.21718
22021,"Caldwell, Louisiana",0.77157998,0.85876,0.0099,-0.28376999
22023,"Cameron, Louisiana",0.96449,1.03035,0.01414,-0.10686
22025,"Catahoula, Louisiana",0.76309001,0.86475998,0.032430001,-0.25632
22027,"Claiborne, Louisiana",0.40424001,0.69186002,0.026219999,-0.24766999
22029,"Concordia, Louisiana",0.53735,0.78258002,0.00777,-0.32038999
22031,"De Soto, Louisiana",0.63603997,0.94024003,-0.0148,-0.26664001
22033,"East Baton Rouge, Louisiana",0.88370001,1.22378,0.10588,-0.16146
22035,"East Carroll, Louisiana",0.32165,0.83127999,0.22840001,-0.27388999
22037,"East Feliciana, Louisiana",0.8233,1.13797,0.020989999,-0.17361
22039,"Evangeline, Louisiana",0.61225998,0.77085,0.028410001,-0.33636001
22041,"Franklin, Louisiana",0.64257002,0.77056998,0.064570002,-0.33864
22043,"Grant, Louisiana",0.77105999,0.90700001,0.00612,-0.24902999
22045,"Iberia, Louisiana",0.71551001,0.89130002,0.096380003,-0.24375001
22047,"Iberville, Louisiana",0.81106001,1.04229,0.068149999,-0.213
22049,"Jackson, Louisiana",0.65987998,0.85017997,0.030959999,-0.27349001
22051,"Jefferson, Louisiana",0.82089001,1.1335,0.043990001,-0.20163
22053,"Jefferson Davis, Louisiana",0.84202999,0.93370003,0.072130002,-0.23288999
22055,"Lafayette, Louisiana",0.92734998,1.17269,0.099569999,-0.19244
22057,"Lafourche, Louisiana",0.96846002,1.07559,0.13903999,-0.21771
22059,"La Salle, Louisiana",0.86505002,0.94457,-0.01709,-0.26227999
22061,"Lincoln, Louisiana",0.82701999,1.0424401,0.20356999,-0.26543999
22063,"Livingston, Louisiana",1.18611,1.25009,0.021849999,-0.11074
22065,"Madison, Louisiana",0.35442001,0.58850002,0.08405,-0.35363999
22067,"Morehouse, Louisiana",0.53662002,0.69136,0.067900002,-0.39300999
22069,"Natchitoches, Louisiana",0.59328997,0.77938998,0.096620001,-0.32398999
22071,"Orleans, Louisiana",0.82828999,1.3250999,0.0231,-0.13941
22073,"Ouachita, Louisiana",0.73853999,0.98084003,0.10839,-0.26596999
22075,"Plaquemines, Louisiana",0.87529999,1.08535,0.00675,-0.17861
22077,"Pointe Coupee, Louisiana",0.77613002,1.04822,0.01529,-0.15304001
22079,"Rapides, Louisiana",0.79097998,0.97174001,0.11494,-0.2579
22081,"Red River, Louisiana",0.68721002,0.80971003,0.06724,-0.28481999
22083,"Richland, Louisiana",0.61457002,0.82722002,0.063639998,-0.33273
22085,"Sabine, Louisiana",0.81217998,0.91570997,0.065080002,-0.21802001
22087,"St. Bernard, Louisiana",0.79685003,0.99969,0.055909999,-0.19536
22089,"St. Charles, Louisiana",1.00675,1.16866,0.071730003,-0.19520999
22091,"St. Helena, Louisiana",0.78899002,0.97153997,0.090640001,-0.12133
22093,"St. James, Louisiana",0.87865001,1.08192,0.037220001,-0.17666
22095,"St. John the Baptist, Louisiana",0.84845001,1.0017101,0.085709997,-0.18713
22097,"St. Landry, Louisiana",0.61003,0.82037997,0.0726,-0.26163
22099,"St. Martin, Louisiana",0.82634997,0.95581001,0.086620003,-0.22308999
22101,"St. Mary, Louisiana",0.62186003,0.79627001,0.085639998,-0.29817
22103,"St. Tammany, Louisiana",0.94810998,1.2220401,0.037939999,-0.18203001
22105,"Tangipahoa, Louisiana",0.83170003,1.04152,0.12344,-0.19679999
22107,"Tensas, Louisiana",,,,
22109,"Terrebonne, Louisiana",0.94497001,1.06075,0.10073,-0.18494
22111,"Union, Louisiana",0.70111001,0.90125,0.10054,-0.23918
22113,"Vermilion, Louisiana",1.00871,1.11771,0.078469999,-0.17677
22115,"Vernon, Louisiana",0.9149,1.0533299,0.078649998,-0.11968
22117,"Washington, Louisiana",0.64188999,0.77354002,0.077990003,-0.27844
22119,"Webster, Louisiana",0.62083,0.78461999,0.069770001,-0.33969
22121,"West Baton Rouge, Louisiana",0.96054,1.13717,0.074160002,-0.16309001
22123,"West Carroll, Louisiana",0.71223003,0.81054002,0.00851,-0.30351999
22125,"West Feliciana, Louisiana",0.87871999,1.06348,0.041560002,-0.23511
22127,"Winn, Louisiana",0.67269999,0.79619002,0.055610001,-0.31435001
23001,"Androscoggin, Maine",0.94678998,1.09724,0.13116001,-0.17730001
23003,"Aroostook, Maine",0.79192001,0.91917998,0.073030002,-0.19934
23005,"Cumberland, Maine",1.16947,1.37702,0.060430001,-0.13353001
23007,"Franklin, Maine",0.95203,1.10774,0.092030004,-0.14737999
23009,"Hancock, Maine",0.93537003,1.14872,0.07243,-0.14058
23011,"Kennebec, Maine",0.90948999,1.07236,0.084009998,-0.16779
23013,"Knox, Maine",0.93449998,1.17251,0.070660003,-0.14673001
23015,"Lincoln, Maine",0.93470001,1.16863,0.090120003,-0.12658
23017,"Oxford, Maine",0.87594998,1.05931,0.087119997,-0.14523
23019,"Penobscot, Maine",0.94329,1.10244,0.060690001,-0.18142
23021,"Piscataquis, Maine",0.82990003,1.00955,0.052220002,-0.17400999
23023,"Sagadahoc, Maine",1.0523601,1.22622,0.094130002,-0.14293
23025,"Somerset, Maine",0.82810003,0.96438003,0.13412,-0.17351
23027,"Waldo, Maine",0.90038002,1.13571,0.080650002,-0.15779001
23029,"Washington, Maine",0.70060998,0.8653,0.058370002,-0.1679
23031,"York, Maine",1.12985,1.29924,0.070029996,-0.12305
24001,"Allegany, Maryland",0.82789999,0.97404999,0.054590002,-0.13338
24003,"Anne Arundel, Maryland",1.21989,1.45877,0.041809998,-0.096890002
24005,"Baltimore County, Maryland",1.05116,1.37937,0.075400002,-0.088959999
24009,"Calvert, Maryland",1.28986,1.41401,0.023709999,-0.093529999
24011,"Caroline, Maryland",0.89284998,1.06984,0.027489999,-0.13936
24013,"Carroll, Maryland",1.37853,1.5204,0.049180001,-0.071599998
24015,"Cecil, Maryland",1.17621,1.2847,0.075520001,-0.12255
24017,"Charles, Maryland",1.19669,1.3024499,0.03042,-0.096469998
24019,"Dorchester, Maryland",0.70424998,0.95897001,0.13375001,-0.18053
24021,"Frederick, Maryland",1.30826,1.47232,0.098130003,-0.10254
24023,"Garrett, Maryland",0.95406997,1.0458699,0.03066,-0.088310003
24025,"Harford, Maryland",1.22004,1.42697,0.029820001,-0.092940003
24027,"Howard, Maryland",1.34957,1.5533,-0.0047,-0.091849998
24029,"Kent, Maryland",0.94099998,1.16531,0.047019999,-0.15913001
24031,"Montgomery, Maryland",1.29292,1.55968,0.055270001,-0.05627
24033,"Prince George's, Maryland",1.0703599,1.32481,0.12235,-0.079080001
24035,"Queen Anne's, Maryland",1.23026,1.38451,0.056389999,-0.11408
24037,"St. Mary's, Maryland",1.2379,1.34612,0.090899996,-0.1072
24039,"Somerset, Maryland",0.77894002,0.95761001,0.07113,-0.14827
24041,"Talbot, Maryland",0.93304998,1.17204,0.10838,-0.16914999
24043,"Washington, Maryland",0.95589,1.26598,0.11775,-0.085529998
24045,"Wicomico, Maryland",0.82428998,1.05913,0.13635001,-0.12955999
24047,"Worcester, Maryland",0.97872001,1.19572,0.01265,-0.14145
24510,"Baltimore City, Maryland",0.85847002,1.40608,0.14793,-0.063919999
25001,"Barnstable, Massachusetts",1.22346,1.44495,0.081759997,-0.10555
25003,"Berkshire, Massachusetts",0.93156999,1.18546,0.094149999,-0.1323
25005,"Bristol, Massachusetts",0.87225997,1.4211299,0.10656,-0.10292
25007,"Dukes, Massachusetts",1.11853,1.34667,0.21807,-0.15101001
25009,"Essex, Massachusetts",0.95570999,1.5249,0.12531,-0.096649997
25011,"Franklin, Massachusetts",1.1235501,1.32968,0.047139999,-0.11272
25013,"Hampden, Massachusetts",0.72692001,1.38369,0.10434,-0.10353
25015,"Hampshire, Massachusetts",1.26886,1.47797,0.038059998,-0.091250002
25017,"Middlesex, Massachusetts",1.1389101,1.63471,0.063759997,-0.043249998
25019,"Nantucket, Massachusetts",1.35531,1.44017,0.33024001,-0.12525
25021,"Norfolk, Massachusetts",1.4001499,1.63949,0.03308,-0.069799997
25023,"Plymouth, Massachusetts",1.1618201,1.52635,0.11647,-0.08969
25025,"Suffolk, Massachusetts",1.1491899,1.58648,0.19902,-0.06718
25027,"Worcester, Massachusetts",1.09498,1.48027,0.11196,-0.087630004
26001,"Alcona, Michigan",0.81048,0.97305,0.091140002,-0.15011001
26003,"Alger, Michigan",0.85865998,1.0517401,-0.00486,-0.15351
26005,"Allegan, Michigan",1.05733,1.22627,0.078220002,-0.15465
26007,"Alpena, Michigan",0.75097001,0.85725999,0.1063,-0.27208999
26009,"Antrim, Michigan",0.85935003,1.10118,0.06865,-0.15255
26011,"Arenac, Michigan",0.74689001,0.90065998,0.07925,-0.21431001
26013,"Baraga, Michigan",0.79975998,0.95893002,0.095200002,-0.17046
26015,"Barry, Michigan",1.0201401,1.17637,0.067620002,-0.17367999
26017,"Bay, Michigan",0.85509002,1.02359,0.093170002,-0.21729
26019,"Benzie, Michigan",0.96054,1.1390899,0.06168,-0.16032
26021,"Berrien, Michigan",0.76159,1.12817,0.084569998,-0.17936
26023,"Branch, Michigan",0.77974999,0.91008002,0.064900003,-0.2651
26025,"Calhoun, Michigan",0.77609998,1.03292,0.10198,-0.21777
26027,"Cass, Michigan",0.85242999,1.0253299,0.051910002,-0.21214999
26029,"Charlevoix, Michigan",0.89431,1.07538,0.047759999,-0.18105
26031,"Cheboygan, Michigan",0.75805998,0.91495001,0.086000003,-0.18519001
26033,"Chippewa, Michigan",0.88090003,1.03872,0.10471,-0.17885999
26035,"Clare, Michigan",0.69426,0.90827,0.080519997,-0.22471
26037,"Clinton, Michigan",1.10572,1.25877,0.045079999,-0.14424001
26039,"Crawford, Michigan",0.79771,0.92506999,0.10129,-0.22567999
26041,"Delta, Michigan",0.83314002,0.96718001,0.079980001,-0.21512
26043,"Dickinson, Michigan",0.91816002,1.06327,0.05672,-0.18169001
26045,"Eaton, Michigan",1.00613,1.16939,0.06106,-0.16805001
26047,"Emmet, Michigan",0.95055997,1.14607,0.057259999,-0.19369
26049,"Genesee, Michigan",0.71890002,1.10045,0.11209,-0.15239
26051,"Gladwin, Michigan",0.76687998,0.89877999,0.039250001,-0.25821
26053,"Gogebic, Michigan",0.77140999,0.93502003,0.067100003,-0.21772
26055,"Grand Traverse, Michigan",1.03663,1.2207299,0.05711,-0.16937
26057,"Gratiot, Michigan",0.85957998,1.02902,0.057489999,-0.21227001
26059,"Hillsdale, Michigan",0.86423999,1.03004,0.061919998,-0.19582
26061,"Houghton, Michigan",1.03721,1.22192,0.074000001,-0.1119
26063,"Huron, Michigan",0.85992998,1.01516,0.051649999,-0.18666001
26065,"Ingham, Michigan",0.96425003,1.26897,0.099239998,-0.14878
26067,"Ionia, Michigan",0.97988999,1.1262,0.074490003,-0.16478001
26069,"Iosco, Michigan",0.70710999,0.88511002,0.052469999,-0.21664
26071,"Iron, Michigan",0.79522997,0.94001001,0.060869999,-0.25347
26073,"Isabella, Michigan",0.94874001,1.11415,0.082350001,-0.18655001
26075,"Jackson, Michigan",0.86074001,1.07412,0.09922,-0.18925001
26077,"Kalamazoo, Michigan",1.03613,1.2730401,0.10495,-0.15775
26079,"Kalkaska, Michigan",0.82169002,0.99914002,0.09719,-0.17691
26081,"Kent, Michigan",1.05836,1.34838,0.12455,-0.13883001
26083,"Keweenaw, Michigan",,,,
26085,"Lake, Michigan",0.69950002,1.01247,0.14826,-0.11359
26087,"Lapeer, Michigan",0.96100998,1.09896,0.065190002,-0.15888
26089,"Leelanau, Michigan",1.0905401,1.28924,0.037629999,-0.14121
26091,"Lenawee, Michigan",0.91096997,1.08541,0.06521,-0.17990001
26093,"Livingston, Michigan",1.26748,1.37991,0.062749997,-0.11884
26095,"Luce, Michigan",0.75274998,0.87819999,0.038880002,-0.22644
26097,"Mackinac, Michigan",0.86566001,1.0487,0.029829999,-0.16975001
26099,"Macomb, Michigan",0.93466997,1.21105,0.05424,-0.13525
26101,"Manistee, Michigan",0.78972,0.98623002,0.074220002,-0.20434
26103,"Marquette, Michigan",1.07991,1.21369,0.04958,-0.14655
26105,"Mason, Michigan",0.89372998,1.0396,0.10328,-0.22147
26107,"Mecosta, Michigan",0.91935998,1.0878201,0.075680003,-0.19839001
26109,"Menominee, Michigan",0.82416999,0.98084998,0.076920003,-0.20028999
26111,"Midland, Michigan",1.04865,1.19687,0.09505,-0.17208
26113,"Missaukee, Michigan",0.79035002,0.96569002,0.066409998,-0.23198999
26115,"Monroe, Michigan",1.00459,1.14792,0.07412,-0.16700999
26117,"Montcalm, Michigan",0.91455001,1.03913,0.059500001,-0.18618
26119,"Montmorency, Michigan",0.74901998,0.94062001,0.06876,-0.17504001
26121,"Muskegon, Michigan",0.81393999,1.05414,0.05652,-0.19674
26123,"Newaygo, Michigan",0.87308002,1.02748,0.079530001,-0.20796999
26125,"Oakland, Michigan",0.97828001,1.4061199,0.034109998,-0.10845
26127,"Oceana, Michigan",0.75797999,0.98702002,0.078890003,-0.20986
26129,"Ogemaw, Michigan",0.74448001,0.87055999,0.063160002,-0.23418
26131,"Ontonagon, Michigan",0.87825,0.99901003,-0.01397,-0.15386
26133,"Osceola, Michigan",0.77464002,0.94625002,0.059999999,-0.22795001
26135,"Oscoda, Michigan",0.76021999,0.86839998,0.053819999,-0.17962
26137,"Otsego, Michigan",0.90464997,1.02674,0.063000001,-0.20652001
26139,"Ottawa, Michigan",1.17347,1.36471,0.089900002,-0.14011
26141,"Presque Isle, Michigan",0.82696998,0.94683999,0.019850001,-0.19264001
26143,"Roscommon, Michigan",0.74940997,0.94385999,0.05404,-0.20888001
26145,"Saginaw, Michigan",0.71455997,1.09042,0.068269998,-0.1821
26147,"St. Clair, Michigan",0.87671,1.0481499,0.075560004,-0.17084
26149,"St. Joseph, Michigan",0.84512001,0.99545002,0.087020002,-0.26534
26151,"Sanilac, Michigan",0.81993997,0.93967998,0.042640001,-0.19420999
26153,"Schoolcraft, Michigan",0.81059003,0.93983001,0.0942,-0.20817
26155,"Shiawassee, Michigan",0.92984998,1.06829,0.085790001,-0.18728
26157,"Tuscola, Michigan",0.80058002,0.94657999,0.053890001,-0.21771
26159,"Van Buren, Michigan",0.86611003,1.13401,0.062760003,-0.17953999
26161,"Washtenaw, Michigan",1.19574,1.44366,0.067900002,-0.11479
26163,"Wayne, Michigan",0.65715998,1.22841,0.065360002,-0.14383
26165,"Wexford, Michigan",0.73541999,0.91975999,0.094760001,-0.23596001
27001,"Aitkin, Minnesota",1.04667,1.1521699,0.032329999,-0.15142
27003,"Anoka, Minnesota",1.29862,1.47379,0.076719999,-0.1011
27005,"Becker, Minnesota",1.12782,1.2628599,0.079049997,-0.15049
27007,"Beltrami, Minnesota",0.80928999,1.16985,0.10315,-0.18278
27009,"Benton, Minnesota",1.24563,1.3388,0.01221,-0.12554
27011,"Big Stone, Minnesota",1.30611,1.38626,-0.021050001,-0.097429998
27013,"Blue Earth, Minnesota",1.27421,1.38894,0.074510001,-0.11877
27015,"Brown, Minnesota",1.2169,1.32735,0.042399999,-0.10841
27017,"Carlton, Minnesota",1.14336,1.25998,0.05751,-0.14162
27019,"Carver, Minnesota",1.46407,1.5830801,0.032949999,-0.087800004
27021,"Cass, Minnesota",0.84842998,1.14683,0.098530002,-0.14469001
27023,"Chippewa, Minnesota",1.15567,1.31891,0.15406001,-0.13629
27025,"Chisago, Minnesota",1.3884701,1.46808,0.041359998,-0.066780001
27027,"Clay, Minnesota",1.2630399,1.40413,0.098229997,-0.13349999
27029,"Clearwater, Minnesota",1.0554301,1.1705,0.032869998,-0.15411
27031,"Cook, Minnesota",1.11062,1.26727,-0.027070001,-0.12363
27033,"Cottonwood, Minnesota",1.145,1.30782,0.06927,-0.1252
27035,"Crow Wing, Minnesota",1.10422,1.23245,0.060860001,-0.16033
27037,"Dakota, Minnesota",1.30495,1.50813,0.057799999,-0.10104
27039,"Dodge, Minnesota",1.33532,1.4344,0.045030002,-0.095880002
27041,"Douglas, Minnesota",1.28659,1.37826,0.045460001,-0.13152
27043,"Faribault, Minnesota",1.12534,1.26627,0.10033,-0.14685
27045,"Fillmore, Minnesota",1.29738,1.38548,0.01753,-0.099339999
27047,"Freeborn, Minnesota",0.96903998,1.1325999,0.08766,-0.17113
27049,"Goodhue, Minnesota",1.2939,1.3953,0.049989998,-0.10605
27051,"Grant, Minnesota",1.2694499,1.3726,0.00594,-0.1035
27053,"Hennepin, Minnesota",1.20547,1.53518,0.06577,-0.096430004
27055,"Houston, Minnesota",1.24562,1.34649,-0.0007,-0.11056
27057,"Hubbard, Minnesota",1.04189,1.18314,0.050310001,-0.15068001
27059,"Isanti, Minnesota",1.34062,1.39766,0.033939999,-0.094070002
27061,"Itasca, Minnesota",1.06832,1.18819,0.089120001,-0.17727999
27063,"Jackson, Minnesota",1.19458,1.31282,0.01132,-0.14077
27065,"Kanabec, Minnesota",1.16707,1.25012,0.078100003,-0.12301
27067,"Kandiyohi, Minnesota",1.10195,1.28959,0.1604,-0.16733
27069,"Kittson, Minnesota",1.23085,1.35464,-0.02296,-0.095760003
27071,"Koochiching, Minnesota",0.94586003,1.0276999,0.0429,-0.17549001
27073,"Lac qui Parle, Minnesota",1.26557,1.34914,-0.02269,-0.11833
27075,"Lake, Minnesota",1.23595,1.3128901,0.01426,-0.11889
27077,"Lake of the Woods, Minnesota",1.08117,1.2143101,-0.01399,-0.13274001
27079,"Le Sueur, Minnesota",1.29322,1.40517,0.05841,-0.097949997
27081,"Lincoln, Minnesota",1.29476,1.41199,-0.00636,-0.09172
27083,"Lyon, Minnesota",1.1445301,1.3052,0.092150003,-0.14855
27085,"McLeod, Minnesota",1.28144,1.37096,0.03424,-0.11732
27087,"Mahnomen, Minnesota",0.72386998,0.98706001,0.24327999,-0.22021
27089,"Marshall, Minnesota",1.28403,1.36689,-0.00476,-0.13181999
27091,"Martin, Minnesota",1.12183,1.25727,0.13088,-0.14586
27093,"Meeker, Minnesota",1.2884001,1.36263,0.046629999,-0.11033
27095,"Mille Lacs, Minnesota",1.12639,1.2594399,0.05181,-0.10479
27097,"Morrison, Minnesota",1.13448,1.23386,0.050870001,-0.11486
27099,"Mower, Minnesota",1.02949,1.21948,0.18284,-0.16365001
27101,"Murray, Minnesota",1.23217,1.35454,0.01457,-0.095579997
27103,"Nicollet, Minnesota",1.30557,1.42305,0.051180001,-0.1099
27105,"Nobles, Minnesota",0.82555002,1.17416,0.1983,-0.19589999
27107,"Norman, Minnesota",1.21945,1.35943,0.00607,-0.13017
27109,"Olmsted, Minnesota",1.34025,1.47569,0.083760001,-0.11341
27111,"Otter Tail, Minnesota",1.15947,1.27858,0.05009,-0.14717001
27113,"Pennington, Minnesota",1.17117,1.25582,0.038120002,-0.16785
27115,"Pine, Minnesota",1.0809,1.21119,0.03994,-0.1529
27117,"Pipestone, Minnesota",1.13507,1.32426,0.04885,-0.13281
27119,"Polk, Minnesota",1.19212,1.32388,0.044659998,-0.14963999
27121,"Pope, Minnesota",1.2883101,1.3710001,0.00602,-0.11461
27123,"Ramsey, Minnesota",1.08152,1.4607,0.13493,-0.10909
27125,"Red Lake, Minnesota",1.22394,1.2941999,-0.02472,-0.15144999
27127,"Redwood, Minnesota",1.20329,1.33834,0.035580002,-0.1202
27129,"Renville, Minnesota",1.20358,1.33807,0.039670002,-0.12531
27131,"Rice, Minnesota",1.1982599,1.36568,0.085560001,-0.10389
27133,"Rock, Minnesota",1.2942801,1.40492,0.017209999,-0.12036
27135,"Roseau, Minnesota",1.10807,1.23469,0.022840001,-0.15271001
27137,"St. Louis, Minnesota",1.14192,1.30744,0.053440001,-0.14285
27139,"Scott, Minnesota",1.41741,1.53795,0.066859998,-0.077210002
27141,"Sherburne, Minnesota",1.30975,1.50332,0.03669,-0.083530001
27143,"Sibley, Minnesota",1.29396,1.42691,0.064580001,-0.0911
27145,"Stearns, Minnesota",1.21426,1.37339,0.067929998,-0.11138
27147,"Steele, Minnesota",1.19753,1.2983,0.08867,-0.14535999
27149,"Stevens, Minnesota",1.30633,1.42137,0.11922,-0.11646
27151,"Swift, Minnesota",1.14501,1.2922699,0.02634,-0.13883001
27153,"Todd, Minnesota",1.08342,1.23982,0.07068,-0.12915
27155,"Traverse, Minnesota",1.1571701,1.28958,-0.03782,-0.15226001
27157,"Wabasha, Minnesota",1.30303,1.38908,0.02637,-0.10854
27159,"Wadena, Minnesota",1.06108,1.16456,0.01004,-0.15745001
27161,"Waseca, Minnesota",1.11668,1.26307,0.042619999,-0.11923
27163,"Washington, Minnesota",1.35212,1.50949,0.01092,-0.084940001
27165,"Watonwan, Minnesota",1.05001,1.23022,0.1017,-0.16802999
27167,"Wilkin, Minnesota",1.24597,1.35022,0.00585,-0.11418
27169,"Winona, Minnesota",1.2271301,1.3523901,0.0647,-0.11936
27171,"Wright, Minnesota",1.40371,1.49541,0.02028,-0.084250003
27173,"Yellow Medicine, Minnesota",1.18893,1.29995,0.035050001,-0.13090999
28001,"Adams, Mississippi",0.45199001,0.65090001,0.086680003,-0.36524001
28003,"Alcorn, Mississippi",0.79760998,0.87629998,0.12789001,-0.24037001
28005,"Amite, Mississippi",0.71153003,0.88850999,0.049989998,-0.1891
28007,"Attala, Mississippi",0.62234002,0.74083,0.14031,-0.30500999
28009,"Benton, Mississippi",0.72889,0.89687002,0.053459998,-0.17933001
28011,"Bolivar, Mississippi",0.57503003,0.83494997,0.071520001,-0.26794001
28013,"Calhoun, Mississippi",0.70137,0.81098002,0.086759999,-0.24907
28015,"Carroll, Mississippi",0.78856999,0.92312998,0.021050001,-0.21329001
28017,"Chickasaw, Mississippi",0.66975999,0.79803002,0.12324,-0.20853999
28019,"Choctaw, Mississippi",0.73345,0.92585999,0.05957,-0.23327
28021,"Claiborne, Mississippi",0.38615999,0.57134002,0.0977,-0.089809999
28023,"Clarke, Mississippi",0.89315999,0.97249001,0.09059,-0.19874001
28025,"Clay, Mississippi",0.62744999,0.77412999,0.14031,-0.29703
28027,"Coahoma, Mississippi",0.41942999,0.64955002,0.092090003,-0.29042
28029,"Copiah, Mississippi",0.65559,0.85900998,0.11965,-0.20190001
28031,"Covington, Mississippi",0.73171997,0.87054002,0.10824,-0.204
28033,"DeSoto, Mississippi",0.83983999,1.1234,0.04589,-0.17959
28035,"Forrest, Mississippi",0.77565998,0.95024002,0.11328,-0.19046
28037,"Franklin, Mississippi",0.70195001,0.82313001,0.045049999,-0.28514001
28039,"George, Mississippi",0.97634,1.00139,0.070090003,-0.21987
28041,"Greene, Mississippi",0.95179999,1.00622,0.033530001,-0.17669
28043,"Grenada, Mississippi",0.52735001,0.60000002,0.088150002,-0.20903
28045,"Hancock, Mississippi",0.79272997,0.95402002,0.055399999,-0.1732
28047,"Harrison, Mississippi",0.76779002,0.95039999,0.10767,-0.1928
